ID,Language,Subscription_Type,Subscription_Event_Type,Purchase_Store,Purchase_Amount,Currency,Subscription_Start_Date,Subscription_Expiration,Demo_User,Free_Trial_User,Free_Trial_Start_Date,Free_Trial_Expiration,Auto_Renew,Country,User_Type,Lead_Platform,Email_Subscriber,Push_Notifications,Send_Count,Open_Count,Click_Count,Unique_Open_Count,Unique_Click_Count,Currency_Ex_Rate,Purchase_Amount_in_USD,Subscription_Length,  USD_per_day  ,,
20886,ESP,Limited,INITIAL_PURCHASE,Web,84.53,USD,1/29/20,4/29/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,13,2,0,1,0,1,$84.53,91, $0.93 ,,
20991,RUS,Limited,INITIAL_PURCHASE,Web,85.32,USD,11/3/19,2/3/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,17,7,0,5,0,1,$85.32,92, $0.93 ,,
31706,CHI,Limited,INITIAL_PURCHASE,Web,85.32,USD,7/23/19,10/23/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,64,38,1,27,1,1,$85.32,92, $0.93 ,,
25062,FRA,Limited,INITIAL_PURCHASE,Web,85.91,USD,7/12/19,10/12/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,51,0,0,0,0,1,$85.91,92, $0.93 ,,
34608,CHI,Limited,INITIAL_PURCHASE,Web,85.91,USD,7/22/19,10/22/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$85.91,92, $0.93 ,,
13065,POR,Limited,INITIAL_PURCHASE,Web,199,EUR,6/14/19,2/5/20,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,0.905187,$219.84,236, $0.93 ,,
22277,ESP,Limited,INITIAL_PURCHASE,Web,83.94,USD,9/10/19,12/10/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$83.94,91, $0.92 ,,
2904,ITA,Limited,INITIAL_PURCHASE,Web,83.98,USD,9/3/19,12/3/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,168,11,0,11,0,1,$83.98,91, $0.92 ,,
15422,ESP,Limited,INITIAL_PURCHASE,Web,84.21,USD,7/12/19,10/12/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,17,0,0,0,0,1,$84.21,92, $0.92 ,,
9463,FRA,Limited,INITIAL_PURCHASE,Web,84.53,USD,10/7/19,1/7/20,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,No,Yes,87,23,1,21,1,1,$84.53,92, $0.92 ,,
14667,ITA,Limited,INITIAL_PURCHASE,Web,84.83,USD,7/11/19,10/11/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$84.83,92, $0.92 ,,
21695,ENG,Limited,INITIAL_PURCHASE,Web,152.6,EUR,8/25/19,2/25/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,6,6,6,1,1,0.905187,$168.58,184, $0.92 ,,
36416,FRA,Limited,INITIAL_PURCHASE,Web,338,USD,9/8/19,9/8/20,No,No,NULL,NULL,No,US/Canada,Other,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$338.00,366, $0.92 ,,
35097,ENG,Limited,INITIAL_PURCHASE,Web,83.27,USD,7/20/19,10/20/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$83.27,92, $0.91 ,,
39455,ESP,Limited,INITIAL_PURCHASE,Web,83.94,USD,10/8/19,1/8/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,15,0,0,0,0,1,$83.94,92, $0.91 ,,
31135,ESP,Limited,INITIAL_PURCHASE,Web,84.02,USD,10/9/19,1/9/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$84.02,92, $0.91 ,,
26173,ESP,Limited,INITIAL_PURCHASE,Web,119.88,USD,8/6/19,12/16/19,No,No,NULL,NULL,Yes,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,1,$119.88,132, $0.91 ,,
31876,ESP,Limited,INITIAL_PURCHASE,Web,37.77,USD,10/15/19,11/26/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,8,0,0,0,0,1,$37.77,42, $0.90 ,,
23542,ESP,Limited,INITIAL_PURCHASE,Web,82.95,USD,7/14/19,10/14/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,56,36,0,34,0,1,$82.95,92, $0.90 ,,
29165,ITA,Limited,INITIAL_PURCHASE,Web,82.95,USD,7/7/19,10/7/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$82.95,92, $0.90 ,,
14223,FRA,Limited,INITIAL_PURCHASE,Web,85.81,USD,1/22/20,4/26/20,No,Yes,1/22/20,1/25/20,No,US/Canada,Consumer,Web,Yes,Yes,23,16,1,10,1,1,$85.81,95, $0.90 ,,
30744,ARA,Limited,INITIAL_PURCHASE,Web,129,GBP,12/26/19,6/26/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,1,0,0,0,0,0.786705,$163.98,183, $0.90 ,,
12706,ESC,Limited,INITIAL_PURCHASE,Web,149,EUR,9/3/19,3/3/20,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$164.61,182, $0.90 ,,
29440,FRA,Limited,INITIAL_PURCHASE,Web,150,EUR,3/2/20,9/2/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,2,2,0,1,0,0.905187,$165.71,184, $0.90 ,,
11116,ESP,Limited,INITIAL_PURCHASE,Web,83.27,USD,9/11/19,12/14/19,No,Yes,9/11/19,9/14/19,No,US/Canada,Consumer,Web,Yes,Yes,14,0,0,0,0,1,$83.27,94, $0.89 ,,
33723,ESP,Limited,INITIAL_PURCHASE,Web,83.74,USD,10/8/19,1/11/20,No,Yes,10/8/19,10/11/19,No,US/Canada,Consumer,Web,Yes,Yes,76,0,0,0,0,1,$83.74,95, $0.88 ,,
8028,ENG,Limited,INITIAL_PURCHASE,Web,24.37,EUR,10/23/18,11/23/18,Yes,No,NULL,NULL,No,Europe,Consumer,App,Yes,Yes,39,28,0,19,0,0.905187,$26.92,31, $0.87 ,,
36212,EBR,Limited,INITIAL_PURCHASE,Web,24.37,EUR,10/28/18,11/28/18,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,31,0,0,0,0,0.905187,$26.92,31, $0.87 ,,
3750,KOR,Limited,INITIAL_PURCHASE,Web,79,USD,9/8/19,12/8/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,91, $0.87 ,,
6108,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,9/9/19,12/9/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,40,0,0,0,0,1,$79.00,91, $0.87 ,,
10652,ENG,Limited,INITIAL_PURCHASE,Web,79,USD,1/29/20,4/29/20,Yes,No,NULL,NULL,Yes,US/Canada,Consumer,App,Yes,Yes,40,2,2,2,2,1,$79.00,91, $0.87 ,,
10866,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,9/9/19,12/9/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,195,46,0,44,0,1,$79.00,91, $0.87 ,,
13518,DEU,Limited,INITIAL_PURCHASE,Web,79,USD,1/24/20,4/24/20,Yes,No,NULL,NULL,Yes,Other,Consumer,Web,No,Yes,1,0,0,0,0,1,$79.00,91, $0.87 ,,
17697,ENG,Limited,INITIAL_PURCHASE,Web,79,USD,9/4/19,12/4/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,91, $0.87 ,,
21642,RUS,Limited,INITIAL_PURCHASE,Web,79,USD,9/2/19,12/2/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,91, $0.87 ,,
23495,ENG,Limited,INITIAL_PURCHASE,Web,79,USD,9/12/19,12/12/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,17,0,0,0,0,1,$79.00,91, $0.87 ,,
27476,KOR,Limited,INITIAL_PURCHASE,Web,79,USD,1/26/20,4/26/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,4,2,2,1,1,1,$79.00,91, $0.87 ,,
30976,HIN,Limited,INITIAL_PURCHASE,Web,79,USD,1/28/20,4/28/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,20,13,0,4,0,1,$79.00,91, $0.87 ,,
31088,FRA,Limited,INITIAL_PURCHASE,Web,79,USD,1/27/20,4/27/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,2,2,0,1,0,1,$79.00,91, $0.87 ,,
31093,EBR,Limited,INITIAL_PURCHASE,Web,79,USD,1/21/20,4/21/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,3,2,2,1,1,1,$79.00,91, $0.87 ,,
32530,SVE,Limited,INITIAL_PURCHASE,Web,79,USD,9/4/19,12/4/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,30,13,3,10,1,1,$79.00,91, $0.87 ,,
37577,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,9/5/19,12/5/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,41,0,0,0,0,1,$79.00,91, $0.87 ,,
38255,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,9/7/19,12/7/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,21,0,0,0,0,1,$79.00,91, $0.87 ,,
39698,GLE,Limited,INITIAL_PURCHASE,Web,79,USD,1/21/20,4/21/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,8,8,5,3,2,1,$79.00,91, $0.87 ,,
1002,NED,Limited,INITIAL_PURCHASE,Web,82.72,USD,1/17/20,4/21/20,No,Yes,1/17/20,1/20/20,No,US/Canada,Consumer,Web,Yes,Yes,10,4,0,3,0,1,$82.72,95, $0.87 ,,
4325,FRA,Limited,INITIAL_PURCHASE,Web,144,EUR,12/15/19,6/15/20,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$159.08,183, $0.87 ,,
1899,RUS,Limited,INITIAL_PURCHASE,Web,79,USD,6/26/19,9/26/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
8346,FRA,Limited,INITIAL_PURCHASE,Web,79,USD,11/14/19,2/14/20,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,No,Yes,4,3,0,1,0,1,$79.00,92, $0.86 ,,
14161,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,7/13/19,10/13/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,26,0,0,0,0,1,$79.00,92, $0.86 ,,
16877,ITA,Limited,INITIAL_PURCHASE,Web,79,USD,7/19/19,10/19/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,219,162,0,135,0,1,$79.00,92, $0.86 ,,
18030,GLE,Limited,INITIAL_PURCHASE,Web,79,USD,11/13/19,2/13/20,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
18626,DEU,Limited,INITIAL_PURCHASE,Web,79,USD,7/17/19,10/17/19,No,No,NULL,NULL,Yes,Other,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
20514,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,7/7/19,10/7/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
26268,RUS,Limited,INITIAL_PURCHASE,Web,79,USD,7/17/19,10/17/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
27903,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,6/21/19,9/21/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
28481,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,8/4/19,11/4/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,18,0,0,0,0,1,$79.00,92, $0.86 ,,
28681,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,7/18/19,10/18/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,24,0,0,0,0,1,$79.00,92, $0.86 ,,
29184,RUS,Limited,INITIAL_PURCHASE,Web,79,USD,11/14/19,2/14/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,3,2,2,1,1,1,$79.00,92, $0.86 ,,
29660,ENG,Limited,INITIAL_PURCHASE,Web,79,USD,7/16/19,10/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
29718,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,7/5/19,10/5/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,54,0,0,0,0,1,$79.00,92, $0.86 ,,
29809,EBR,Limited,INITIAL_PURCHASE,Web,79,USD,7/21/19,10/21/19,Yes,No,NULL,NULL,No,Other,Consumer,Web,Yes,Yes,107,7,0,3,0,1,$79.00,92, $0.86 ,,
31397,CHI,Limited,INITIAL_PURCHASE,Web,79,USD,7/8/19,10/8/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,52,20,0,20,0,1,$79.00,92, $0.86 ,,
32195,RUS,Limited,INITIAL_PURCHASE,Web,79,USD,7/19/19,10/19/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,23,0,0,0,0,1,$79.00,92, $0.86 ,,
32866,ESC,Limited,INITIAL_PURCHASE,Web,79,USD,7/23/19,10/23/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
33672,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,7/16/19,10/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
34191,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,11/1/19,2/1/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,16,3,3,1,1,1,$79.00,92, $0.86 ,,
36239,JPN,Limited,INITIAL_PURCHASE,Web,79,USD,11/18/19,2/18/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,6,0,0,0,0,1,$79.00,92, $0.86 ,,
36688,ITA,Limited,INITIAL_PURCHASE,Web,79,USD,7/21/19,10/21/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
36977,DEU,Limited,INITIAL_PURCHASE,Web,79,USD,7/26/19,10/26/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$79.00,92, $0.86 ,,
23654,ENG,Limited,RENEWAL,Web,79,USD,8/7/19,11/8/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,10,0,0,0,0,1,$79.00,93, $0.85 ,,
20716,DEU,Limited,INITIAL_PURCHASE,Web,84.53,USD,11/4/19,2/12/20,No,Yes,11/4/19,11/7/19,No,US/Canada,Consumer,Web,Yes,Yes,42,0,0,0,0,1,$84.53,100, $0.85 ,,
26851,POR,Limited,INITIAL_PURCHASE,Web,76.26,USD,9/4/19,12/4/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,1,$76.26,91, $0.84 ,,
2146,EBR,Limited,INITIAL_PURCHASE,Web,69.3,EUR,9/28/19,12/28/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,91, $0.84 ,,
17684,ESP,Limited,INITIAL_PURCHASE,Web,77.79,USD,2/14/20,5/17/20,No,Yes,2/14/20,2/17/20,Yes,US/Canada,Consumer,Web,Yes,Yes,11,1,0,1,0,1,$77.79,93, $0.84 ,,
5585,FRA,Limited,INITIAL_PURCHASE,Web,79,USD,9/11/19,12/14/19,No,Yes,9/11/19,9/14/19,No,US/Canada,Consumer,Web,No,Yes,130,4,3,2,1,1,$79.00,94, $0.84 ,,
12970,DEU,Limited,INITIAL_PURCHASE,Web,79,USD,1/23/20,4/26/20,No,Yes,1/23/20,1/26/20,Yes,Europe,Consumer,Web,No,Yes,2,0,0,0,0,1,$79.00,94, $0.84 ,,
20742,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,8/23/19,11/25/19,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,12,5,0,4,0,1,$79.00,94, $0.84 ,,
27985,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,9/1/19,12/4/19,No,Yes,9/1/19,9/4/19,No,US/Canada,Consumer,Web,Yes,Yes,22,0,0,0,0,1,$79.00,94, $0.84 ,,
8159,EBR,Limited,INITIAL_PURCHASE,Web,69,EUR,7/8/19,10/8/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.23,92, $0.83 ,,
10771,FRA,Limited,INITIAL_PURCHASE,Web,69,EUR,7/7/19,10/7/19,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$76.23,92, $0.83 ,,
17086,ENG,Limited,INITIAL_PURCHASE,Web,69,EUR,8/21/19,11/21/19,Yes,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$76.23,92, $0.83 ,,
24212,EBR,Limited,INITIAL_PURCHASE,Web,69,EUR,6/29/19,9/29/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.23,92, $0.83 ,,
27843,GRK,Limited,INITIAL_PURCHASE,Web,69,EUR,7/5/19,10/5/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.23,92, $0.83 ,,
33499,DEU,Limited,INITIAL_PURCHASE,Web,69,EUR,8/18/19,11/18/19,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.23,92, $0.83 ,,
36334,DEU,Limited,INITIAL_PURCHASE,Web,69,EUR,7/10/19,10/10/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.23,92, $0.83 ,,
336,EBR,Limited,INITIAL_PURCHASE,Web,69.3,EUR,3/16/20,6/16/20,No,No,NULL,NULL,Yes,Europe,Consumer,Web,Yes,Yes,5,5,5,1,1,0.905187,$76.56,92, $0.83 ,,
5309,EBR,Limited,INITIAL_PURCHASE,Web,69.3,EUR,3/8/20,6/8/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,1,0,0,0,0,0.905187,$76.56,92, $0.83 ,,
6899,FAR,Limited,INITIAL_PURCHASE,Web,69.3,EUR,6/27/19,9/27/19,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
9841,DEU,Limited,INITIAL_PURCHASE,Web,69.3,EUR,8/7/19,11/7/19,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
11349,CHI,Limited,INITIAL_PURCHASE,Web,69.3,EUR,10/8/19,1/8/20,Yes,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
12573,SVE,Limited,INITIAL_PURCHASE,Web,69.3,EUR,7/30/19,10/30/19,Yes,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
17191,FRA,Limited,INITIAL_PURCHASE,Web,69.3,EUR,6/26/19,9/26/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
17389,JPN,Limited,INITIAL_PURCHASE,Web,69.3,EUR,7/23/19,10/23/19,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
20168,EBR,Limited,INITIAL_PURCHASE,Web,69.3,EUR,7/24/19,10/24/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
23700,EBR,Limited,INITIAL_PURCHASE,Web,69.3,EUR,8/1/19,11/1/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
25044,VIE,Limited,INITIAL_PURCHASE,Web,69.3,EUR,7/28/19,10/28/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
25655,ESP,Limited,INITIAL_PURCHASE,Web,69.3,EUR,7/8/19,10/8/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
28310,FRA,Limited,INITIAL_PURCHASE,Web,69.3,EUR,8/5/19,11/5/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
29305,ESC,Limited,INITIAL_PURCHASE,Web,69.3,EUR,6/21/19,9/21/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
33773,HEB,Limited,INITIAL_PURCHASE,Web,69.3,EUR,6/16/19,9/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
35376,ENG,Limited,INITIAL_PURCHASE,Web,69.3,EUR,8/12/19,11/12/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
36731,ESC,Limited,INITIAL_PURCHASE,Web,69.3,EUR,7/16/19,10/16/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.905187,$76.56,92, $0.83 ,,
21768,FRA,Limited,INITIAL_PURCHASE,Web,79,USD,11/8/19,2/11/20,No,Yes,11/8/19,11/11/19,No,US/Canada,Consumer,Web,Yes,Yes,95,70,0,69,0,1,$79.00,95, $0.83 ,,
22626,ITA,Limited,INITIAL_PURCHASE,Web,79,USD,6/28/19,10/1/19,No,Yes,6/28/19,7/1/19,Yes,US/Canada,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,1,$79.00,95, $0.83 ,,
34041,ESP,Limited,INITIAL_PURCHASE,Web,79,USD,9/1/19,12/5/19,No,Yes,9/1/19,9/4/19,No,US/Canada,Consumer,Web,Yes,Yes,184,4,0,4,0,1,$79.00,95, $0.83 ,,
36109,JPN,Limited,INITIAL_PURCHASE,Web,79,USD,10/3/19,1/6/20,No,Yes,10/3/19,10/6/19,No,US/Canada,Consumer,Web,Yes,Yes,21,0,0,0,0,1,$79.00,95, $0.83 ,,
1447,DEU,Limited,INITIAL_PURCHASE,Web,138,EUR,8/18/19,2/18/20,Yes,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,29,0,0,0,0,0.905187,$152.45,184, $0.83 ,,
34370,EBR,Limited,RENEWAL,Web,138,EUR,6/9/19,12/10/19,No,No,NULL,NULL,Yes,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.905187,$152.45,184, $0.83 ,,
733,EBR,Limited,INITIAL_PURCHASE,Web,59,GBP,1/12/20,4/12/20,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,2,1,0,1,0,0.786705,$75.00,91, $0.82 ,,
2489,EBR,Limited,INITIAL_PURCHASE,Web,59,GBP,1/29/20,4/29/20,Yes,No,NULL,NULL,No,Europe,Consumer,App,No,Yes,5,5,0,2,0,0.786705,$75.00,91, $0.82 ,,
8991,NED,Limited,INITIAL_PURCHASE,Web,59,GBP,1/27/20,4/27/20,No,No,NULL,NULL,No,Europe,Consumer,Web,Yes,Yes,15,5,3,4,2,0.786705,$75.00,91, $0.82 ,,
17635,GLE,Limited,INITIAL_PURCHASE,Web,59,GBP,1/1/20,4/1/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,1,1,0,1,0,0.786705,$75.00,91, $0.82 ,,
18330,EBR,Limited,INITIAL_PURCHASE,Web,59,GBP,1/8/20,4/8/20,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,7,6,1,2,1,0.786705,$75.00,91, $0.82 ,,
31161,EBR,Limited,INITIAL_PURCHASE,Web,59,GBP,12/25/19,3/25/20,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,3,3,0,2,0,0.786705,$75.00,91, $0.82 ,,
37637,POR,Limited,INITIAL_PURCHASE,Web,59,GBP,1/7/20,4/7/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,1,0,0,0,0,0.786705,$75.00,91, $0.82 ,,
26463,ARA,Limited,INITIAL_PURCHASE,Web,75.05,USD,9/18/19,12/18/19,Yes,No,NULL,NULL,No,US/Canada,Consumer,App,Yes,Yes,102,2,0,2,0,1,$75.05,91, $0.82 ,,
12693,GLE,Limited,INITIAL_PURCHASE,Web,75.05,USD,10/14/19,1/14/20,No,No,NULL,NULL,No,US/Canada,Consumer,Web,Yes,Yes,125,4,0,4,0,1,$75.05,92, $0.82 ,,
25742,GRK,Limited,INITIAL_PURCHASE,Web,75.05,USD,7/21/19,10/21/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,51,1,0,1,0,1,$75.05,92, $0.82 ,,
38568,ESP,Limited,INITIAL_PURCHASE,Web,75.05,USD,11/6/19,2/6/20,No,No,NULL,NULL,Yes,Other,Other,Unknown,No,No,8,1,1,1,1,1,$75.05,92, $0.82 ,,
2585,HIN,Limited,INITIAL_PURCHASE,Web,19,GBP,9/30/19,10/30/19,No,No,NULL,NULL,No,Europe,Consumer,Web,No,Yes,NULL,NULL,NULL,NULL,NULL,0.786705,$24.15,30, $0.81 ,,
11709,ESP,Limited,INITIAL_PURCHASE,Web,19,GBP,9/25/19,10/25/19,Yes,No,NULL,NULL,No,Europe,Consumer,App,No,Yes,NULL,NULL,NULL,NULL,NULL,0.786705,$24.15,30, $0.81 ,,
29594,FRA,Limited,INITIAL_PURCHASE,Web,19,GBP,6/24/19,7/24/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$24.15,30, $0.81 ,,
34782,DEU,Limited,INITIAL_PURCHASE,Web,19,GBP,9/18/19,10/18/19,No,No,NULL,NULL,No,Other,Other,Unknown,No,No,NULL,NULL,NULL,NULL,NULL,0.786705,$24.15,30, $0.81 ,,
